Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/dispatch-tasks/:task_id,1706,0,140,150.3371778429078,27.13979999998628,641.1493000000519,218.0,89.44494267590893,0.0,140,160,180,190,210,230,260,290,640,640,640
GET,GET /api/v1/dispatch-tasks/:task_id/result,1152,0,190,196.13230269097255,53.09740000029706,890.7940999997663,670.0,60.39892963812842,0.0,190,210,220,230,260,280,320,370,620,890,890
GET,GET /health,3009,0,71,79.91033087404134,7.8078999999888765,564.7647000000688,296.0,157.7607459037573,0.0,71,84,94,100,120,140,160,190,560,560,560
POST,POST /api/v1/dispatch-tasks,52,0,130,140.39522307690243,49.04679999981454,566.8025999998463,180.05769230769232,2.726340573943297,0.0,130,140,150,160,180,230,240,570,570,570,570
,Aggregated,5919,0,110,123.36042833248729,7.8078999999888765,890.7940999997663,345.2905896266261,310.33095879173794,0.0,110,140,160,180,210,240,270,300,620,890,890
